-310056 ,-307875 ,20442 ,167789 ,118841 
-72737 ,-146321 ,78168 ,-14724 ,70164 
-35015 ,-129617 ,-6911 ,101 ,72067 
37697 ,-230788 ,76282 ,74009 ,42084 
-23101 ,-14385 ,-418 ,-5055 ,13847 
-42470 ,-34756 ,33603 ,25647 ,36888 
-32644207 ,-29147460 ,4574197 ,6765184 ,24969644 
8272 ,-18455 ,-8141 ,140 ,16478 
-18848 ,-41346 ,-79860 ,-7060 ,50705 
7203874 ,-6583980 ,-2346367 ,116846 ,4842714 
3758125 ,-2475668 ,-402046 ,211726 ,1368581 
173744 ,-2311741 ,-264588 ,64135 ,1355260 
40607 ,92901 ,-10119 ,-1178 ,32983 
2549 ,22604 ,8245 ,217 ,8906 
123956 ,1396344 ,-99890 ,13841 ,460713 
-1762236 ,-1099958 ,-49728 ,4838 ,1770589 
0 ,0 ,0 ,0 ,0 
-128806 ,97085 ,15408 ,70251 ,77068 
-2968 ,-21446 ,11684 ,5490 ,13939 
14157 ,-22526 ,6589 ,-317 ,10077 
1289320 ,-1930703 ,-512551 ,-186976 ,1085266 
-39252 ,-75961 ,-137553 ,-41015 ,479344 
65158 ,-513766 ,-187653 ,66214 ,316824 
-15791 ,-39312 ,-23197 ,-13277 ,38332 
-634504 ,-993739 ,412987 ,26441 ,744672 
-676397 ,-1420156 ,259740 ,174928 ,1028418 
416479 ,-1310267 ,179492 ,-529608 ,584589 
-623343 ,-2443611 ,4396750 ,-705887 ,2939123 
-1620815 ,314459 ,1461215 ,1123994 ,2007231 
-228914 ,-432348 ,626080 ,-95592 ,275574 
-1610 ,-96782 ,5975 ,90470 ,42482 
-69297 ,-130392 ,-51551 ,-13463 ,108709 
-142402 ,-273753 ,129163 ,-42771 ,170073 
134836 ,-245014 ,-157222 ,4956 ,148991 
-614 ,3801 ,7668 ,-7483 ,13149 
175135 ,780743 ,-132905 ,-99116 ,224345 
-47871503 ,-716839 ,-6181337 ,-13004919 ,48279790 
520054 ,-505964 ,32249 ,-8864 ,347495 
-13684 ,-28414 ,-76823 ,1159 ,42511 
8346167 ,-8144583 ,-1325673 ,-553970 ,7925994 
726709 ,-525555 ,-429065 ,-99005 ,895790 
189373 ,-560641 ,-735327 ,-49281 ,991799 
-13522 ,-49198 ,-15024 ,4700 ,47638 
5254 ,-17176 ,42871 ,597 ,10689 
79373 ,-652674 ,-194815 ,-30378 ,562349 
-323450 ,-370599 ,3229 ,205664 ,508231 
24557 ,-5202 ,-5232 ,-14977 ,10813 
0 ,0 ,0 ,0 ,0 
53773 ,-17596 ,3348 ,17516 ,11858 
-3137 ,-9701 ,1234 ,1457 ,5650 
1635915 ,-1747710 ,-20421 ,260250 ,1748132 
3624 ,-12385 ,-77432 ,4517 ,42325 
3699 ,-24810 ,16610 ,-7094 ,10655 
-16812 ,-72707 ,29029 ,23796 ,24038 
146183 ,-931916 ,188233 ,290470 ,537253 
-40358 ,110542 ,47716 ,124930 ,102822 
-180682 ,244800 ,49512 ,200046 ,406828 
50675 ,-1769118 ,501311 ,96529 ,1413905 
-282436 ,-477311 ,844459 ,75801 ,1933615 
-50132 ,-39935 ,-12898 ,22026 ,29985 
-32071 ,-11941 ,2219 ,5905 ,14533 
-25397 ,-21313 ,16692 ,-12706 ,25753 
97 ,-9165 ,6132 ,66 ,5313 
1164 ,-4163 ,2319 ,1391 ,1067 
43 ,-283 ,-131 ,86 ,143 
-4460 ,-9425 ,-10589 ,3047 ,7525 
-21368772 ,4581987 ,-3784685 ,7174617 ,14715544 
-6800 ,-102513 ,-17603 ,9555 ,62067 
-2618 ,-23530 ,-3536 ,434 ,7863 
2568265 ,-2829363 ,227079 ,1147361 ,2731041 
60916 ,-187484 ,-397 ,19277 ,261229 
85444 ,-218883 ,49577 ,55480 ,288877 
45195 ,-34126 ,-6904 ,14575 ,44209 
588 ,-11071 ,35139 ,1369 ,12055 
165394 ,-597642 ,-169427 ,37050 ,716934 
-355559 ,382198 ,-383631 ,177776 ,462985 
0 ,0 ,0 ,0 ,0 
-83 ,16 ,0 ,90 ,6 
-2237 ,-12283 ,3125 ,7242 ,4581 
-310 ,-13 ,22 ,-152 ,155 
82087 ,-51523 ,-3782 ,-21182 ,35667 
991 ,3652 ,599 ,-4360 ,1290 
612 ,-485 ,296 ,-571 ,48 
-1046 ,-995 ,1458 ,-2476 ,1354 
34122 ,58554 ,23327 ,-33413 ,102373 
-132945 ,-338655 ,-22439 ,175788 ,131238 
330550 ,-1682227 ,-14388 ,143733 ,395300 
232382 ,-108279 ,-12248 ,-54619 ,135321 
24900 ,-69619 ,27665 ,-139618 ,38699 
771 ,609 ,-692 ,-1479 ,1650 
109 ,-1515 ,605 ,-1850 ,724 
-3103 ,-5017 ,-2339 ,519 ,2821 
242 ,-2770 ,-680 ,1061 ,646 
1016 ,-1735 ,519 ,1312 ,122 
0 ,0 ,0 ,0 ,0 
372 ,-396 ,5 ,-55 ,30 
1071451 ,-1016131 ,1323778 ,9071112 ,2789287 
-175 ,-7431 ,1432 ,-993 ,1959 
-6559 ,-4349 ,2872 ,406 ,3420 
147389 ,132926 ,-845512 ,579744 ,955623 
-53016 ,-104452 ,10023 ,63832 ,43810 
-10830 ,-112419 ,35321 ,35872 ,40664 
25571 ,-8898 ,-7369 ,121 ,10584 
-361 ,-2997 ,9971 ,305 ,2943 
169543 ,-174317 ,103968 ,66419 ,173920 
194890 ,-1554210 ,197432 ,736118 ,2690897 
1047472 ,-1876308 ,-64636 ,3415745 ,1783510 
-150463 ,-27301 ,531 ,123348 ,25105 
12310 ,1147 ,-1187 ,19045 ,12678 
-105898 ,-59222 ,3924 ,81349 ,32269 
137614 ,-279483 ,187103 ,15306 ,209408 
28936 ,40830 ,-44737 ,-30847 ,114943 
-3007 ,-21540 ,24982 ,-2600 ,10418 
-3031 ,-4766 ,2236 ,354 ,4811 
-58713 ,-225620 ,135011 ,105297 ,144504 
-69387 ,889614 ,42938 ,-110574 ,424576 
18388 ,-2897650 ,182863 ,1413529 ,1683175 
-905297 ,-845554 ,460660 ,234769 ,806592 
-1205406 ,910126 ,-314030 ,9246 ,1160715 
-12041 ,-18762 ,2598 ,7545 ,11558 
-12632 ,-34457 ,-14023 ,49805 ,45387 
-172369 ,-38045 ,-112075 ,8104 ,121088 
-4185 ,-16808 ,1285 ,10477 ,14981 
8840 ,-27227 ,4017 ,13631 ,2577 
-7712 ,-2498 ,-3267 ,3270 ,7262 
16222 ,-9106 ,-1087 ,7811 ,5410 
-6847955 ,-7668472 ,-2646090 ,3643799 ,10162471 
1948 ,-4528 ,-2257 ,315 ,4856 
-3062 ,-13757 ,-15702 ,-1956 ,15994 
980531 ,-534505 ,241383 ,563418 ,2087261 
45800 ,49575 ,185139 ,23807 ,228811 
21740 ,38283 ,-140629 ,-52799 ,190391 
14844 ,36940 ,4257 ,9045 ,19131 
1784 ,12769 ,11891 ,1847 ,7125 
36137 ,486541 ,36684 ,47116 ,247628 
-1468873 ,-504843 ,-299488 ,364292 ,1913717 
8183611 ,-8480344 ,427372 ,3088028 ,4054933 
-1392910 ,-62523 ,135734 ,191192 ,545106 
198600 ,72932 ,16624 ,102637 ,139606 
686530 ,-593196 ,40567 ,143881 ,96539 
1641180 ,-1625784 ,273083 ,232763 ,1492138 
270477 ,-400924 ,195609 ,6697 ,369307 
17231 ,-134989 ,68115 ,-25294 ,107990 
1821 ,-104800 ,53557 ,37687 ,40625 
-57298 ,-630828 ,207923 ,228090 ,532118 
448451 ,2485006 ,1171970 ,2379690 ,2825601 
1396502 ,1425952 ,354750 ,628426 ,1308502 
5698733 ,-5893949 ,3803811 ,1379761 ,3138911 
2336468 ,-822544 ,368002 ,-53709 ,2996539 
-151787 ,-115887 ,2425 ,55844 ,72154 
-88461 ,-254244 ,30773 ,88941 ,168935 
-107017 ,-229489 ,56892 ,-0 ,185377 
7916 ,-86192 ,-21996 ,4030 ,70559 
24255 ,-47742 ,-9942 ,-100 ,22713 
-7819 ,7428 ,-1089 ,-7089 ,4819 
48501 ,-60941 ,-3690 ,4728 ,27435 
19013627 ,-39516932 ,-10055004 ,9225327 ,21390267 
119922 ,-306119 ,96036 ,43089 ,110950 
11183 ,-69242 ,22370 ,-3910 ,37768 
-6270913 ,-23499 ,2390340 ,22681 ,4611415 
-721806 ,181548 ,5834 ,71947 ,699231 
80518 ,239928 ,51563 ,97782 ,901279 
16259 ,-9683 ,-12815 ,-2010 ,73846 
16447 ,-6568 ,51570 ,721 ,45764 
551769 ,-324543 ,-71248 ,158137 ,1211008 
-741530 ,-5062482 ,-142306 ,98143 ,1923625 
11762699 ,-4702224 ,534718 ,-116953 ,2264307 
0 ,0 ,0 ,0 ,0 
15832 ,1279 ,948 ,-11850 ,5100 
997 ,-261 ,671 ,-290 ,2572 
185570 ,-298836 ,111465 ,-6978 ,171397 
2329 ,2565 ,758 ,-4977 ,1076 
964 ,-1433 ,2733 ,-2028 ,914 
-1966 ,-3501 ,1251 ,5 ,1820 
-59642 ,-12632 ,30958 ,-3790 ,39296 
-1798968 ,-194515 ,290405 ,-895950 ,1326364 
-44705 ,-552073 ,56372 ,37703 ,355163 
-960452 ,-318447 ,1227410 ,267472 ,965881 
-884011 ,-280343 ,196183 ,-407440 ,934427 
-304605 ,-192522 ,-167200 ,39253 ,192033 
-15257 ,-417 ,2378 ,817 ,5058 
-7506 ,-4888 ,5445 ,-10618 ,15839 
-1417 ,1808 ,-2164 ,-2185 ,1435 
-38 ,-649 ,143 ,-414 ,791 
107 ,18 ,-393 ,-352 ,312 
935 ,3583 ,-3637 ,-1431 ,2537 
-32397559 ,-13372889 ,-5013364 ,-4781591 ,26131789 
84518 ,46529 ,-77362 ,-15448 ,265656 
4973 ,-6662 ,-7096 ,2399 ,10211 
3567233 ,-3166529 ,1221589 ,102556 ,1919802 
-103977 ,846500 ,-171402 ,182741 ,1028253 
235335 ,758027 ,15281 ,272876 ,915382 
128370 ,-126184 ,102658 ,181370 ,136961 
12361 ,-35631 ,134066 ,4930 ,34480 
759389 ,-2124384 ,248663 ,506073 ,2372347 
-339019 ,-2134359 ,135697 ,211677 ,1634859 
4113980 ,-3677052 ,590117 ,1633026 ,1340023 
0 ,0 ,0 ,0 ,0 
183210 ,-17655 ,8803 ,5449 ,34903 
100959 ,-65841 ,9492 ,-1526 ,44628 
217628 ,-49273 ,20025 ,-60146 ,347155 
2048 ,-2732 ,636 ,-32915 ,37063 
2911 ,-3707 ,-518 ,-3275 ,2813 
-1684 ,-41740 ,-6960 ,4884 ,23506 
-142627 ,-66438 ,66941 ,57425 ,142937 
-2171913 ,-1530870 ,961148 ,1089595 ,1583194 
20819 ,1410064 ,91983 ,110901 ,1011899 
526082 ,-1527431 ,905596 ,-140548 ,1139247 
-341566 ,-1336675 ,985520 ,-3066813 ,2270664 
-8044 ,-5082 ,1830 ,3713 ,3774 
-65064 ,11270 ,1812 ,-11394 ,28908 
-12593 ,6690 ,-2035 ,-12526 ,13571 
2119 ,5520 ,696 ,-6543 ,2584 
214 ,443 ,-56 ,-310 ,220 
1457 ,974 ,142 ,-1412 ,652 
-8272 ,6206 ,-2486 ,-3306 ,6084 
-5809523 ,-16402374 ,1112215 ,618481 ,16691775 
118097 ,-356898 ,69660 ,45613 ,162047 
4175 ,-10455 ,-13642 ,-80 ,19174 
-311899 ,-562534 ,715251 ,1165393 ,3026153 
-37417 ,160970 ,150908 ,-10523 ,224231 
79837 ,170581 ,134574 ,59199 ,235496 
13627 ,18433 ,14265 ,16567 ,41236 
9837 ,7357 ,29197 ,2528 ,15654 
-17632 ,115587 ,99338 ,36173 ,381260 
-102476 ,-496040 ,134099 ,37618 ,559833 
4499408 ,-3206232 ,201229 ,2246433 ,661965 
-434393 ,-295787 ,317584 ,-333322 ,935350 
144 ,-3098 ,1506 ,-3591 ,7475 
-2089 ,-12037 ,836 ,10513 ,2447 
319941 ,-510568 ,362991 ,-1220 ,269471 
21883 ,-27705 ,-8840 ,-23250 ,35603 
641 ,-1379 ,-184 ,-1593 ,1457 
-1813 ,-3237 ,-3683 ,-886 ,3057 
-115846 ,23193 ,44508 ,-87555 ,117344 
-1459926 ,98352 ,674316 ,1551239 ,2144787 
953629 ,-732569 ,300659 ,-1348704 ,1646371 
-2563016 ,-2033891 ,510557 ,694707 ,1247801 
-991131 ,-987281 ,168107 ,1250956 ,935397 
-9501 ,-3721 ,1549 ,3542 ,4173 
-109968 ,68954 ,12221 ,30638 ,41393 
-35795 ,-25495 ,-1901 ,-13279 ,32629 
-6350 ,-4334 ,456 ,-2672 ,10030 
4478 ,20793 ,-66464 ,-36920 ,44165 
-15573 ,-4248 ,6919 ,2468 ,6229 
30247 ,-15942 ,-4176 ,-13994 ,8448 
-26987836 ,-30152780 ,11552830 ,9402934 ,24875534 
6272 ,1759 ,-6859 ,-3734 ,9303 
-1616 ,8922 ,-291 ,-4841 ,13396 
3074909 ,-936103 ,1888379 ,-313040 ,2640428 
890250 ,-1443045 ,-583554 ,-54396 ,714561 
-273899 ,-1573092 ,993229 ,-121047 ,630657 
14638 ,62225 ,8517 ,-7906 ,29153 
11372 ,109733 ,100057 ,-5668 ,58018 
249827 ,1335928 ,232120 ,-14811 ,658432 
-27661 ,-453575 ,-232461 ,-35190 ,674558 
522834 ,-313109 ,94503 ,115095 ,190271 
-302550 ,-170791 ,10218 ,137303 ,82133 
-2429 ,-8407 ,1803 ,14684 ,11134 
5183 ,-2884 ,711 ,14 ,3267 
171758 ,-260857 ,92463 ,-14426 ,200693 
18905 ,-3387 ,9215 ,-13266 ,11825 
2517 ,1476 ,4309 ,-5291 ,4903 
-621 ,1331 ,-1958 ,-1057 ,1349 
195 ,4850 ,7356 ,-18206 ,20212 
180107 ,195903 ,18666 ,-370139 ,639339 
187062 ,-687123 ,56693 ,-3289 ,126049 
-201164 ,-259772 ,790698 ,100869 ,627122 
1116097 ,-938927 ,190439 ,-463972 ,1202508 
-5255 ,-2770 ,583 ,2851 ,3031 
-30985 ,-11121 ,3462 ,314 ,18445 
-3845 ,5418 ,3283 ,-5663 ,5105 
-8682 ,-24303 ,6238 ,9734 ,7512 
1964 ,-2916 ,2331 ,-3577 ,4328 
-4 ,-42 ,-13 ,77 ,17 
9446 ,-7694 ,-5687 ,1105 ,3164 
-27557932 ,-9890919 ,3721365 ,8293805 ,14994341 
15427 ,-14468 ,-2749 ,-3641 ,10074 
3768 ,-17313 ,-11531 ,235 ,15631 
1891993 ,-248303 ,-25717 ,-208683 ,1054403 
251160 ,-146256 ,15476 ,3954 ,96502 
10556 ,-136740 ,18694 ,28519 ,99064 
6285 ,-5194 ,557 ,-1134 ,6469 
-1768 ,-3526 ,6379 ,-578 ,4337 
66659 ,-209484 ,131548 ,6300 ,222261 
-21037 ,6730 ,-18915 ,18103 ,81161 
2328899 ,-825545 ,128591 ,343827 ,146548 
-125613 ,613076 ,780420 ,567023 ,576020 
-2798 ,7272 ,245 ,-3068 ,1785 
12672 ,-31482 ,4079 ,17984 ,8556 
14787 ,-22134 ,12067 ,-5754 ,22775 
-11989 ,-50065 ,45694 ,11695 ,4541 
1221 ,2722 ,2406 ,-1034 ,2039 
28 ,283 ,-161 ,-91 ,44 
803 ,-18790 ,3724 ,11068 ,2325 
-4169927 ,-4676740 ,-1717083 ,5453347 ,844499 
120567 ,334133 ,125997 ,4502 ,190113 
-178333 ,104915 ,128524 ,-49669 ,241546 
1356734 ,-82977 ,26361 ,23848 ,282618 
-3421 ,4432 ,-5437 ,-389 ,1272 
-31363 ,-5514 ,-3133 ,15298 ,7126 
-80 ,53 ,50 ,-58 ,76 
-466 ,-302 ,-642 ,-140 ,422 
0 ,0 ,0 ,0 ,0 
-146 ,48 ,10 ,159 ,18 
419 ,1004 ,-54 ,-442 ,716 
-17201754 ,-1962224 ,5531137 ,980905 ,2798306 
-1114 ,-4457 ,-5536 ,1130 ,4462 
-102 ,-1001 ,-8070 ,-167 ,4889 
108296 ,-41913 ,-344420 ,21955 ,248863 
57596 ,-62053 ,1521 ,7606 ,39359 
34874 ,-82102 ,-15179 ,-37606 ,62870 
36228 ,-35662 ,-17366 ,-1658 ,27371 
1324 ,-12555 ,-7557 ,-5027 ,11370 
397099 ,-695096 ,119808 ,-45723 ,483471 
-33708 ,-50371 ,96705 ,-11496 ,122384 
5353604 ,-2220971 ,-96699 ,941958 ,1003743 
-54 ,-672 ,-235 ,248 ,345 
0 ,0 ,0 ,0 ,0 
-114 ,-100 ,-6 ,44 ,69 
71159 ,-131283 ,111815 ,-29172 ,74005 
3673 ,-162 ,-17 ,-2517 ,1660 
94 ,-1822 ,1509 ,-57 ,312 
-152 ,-876 ,-989 ,-212 ,598 
-129623 ,92370 ,19953 ,-38275 ,95975 
-713085 ,-1215039 ,-570393 ,859260 ,576683 
154604 ,-868121 ,-126865 ,-14829 ,384574 
-245793 ,-218093 ,23232 ,-46252 ,244048 
78173 ,257996 ,-44 ,310223 ,285944 
-6982 ,-5316 ,-76 ,1210 ,3766 
-7916 ,4383 ,553 ,-894 ,3646 
-37 ,-28 ,-34 ,-27 ,47 
-3439 ,-1421 ,-2353 ,1238 ,2422 
0 ,0 ,0 ,0 ,0 
-1493 ,-745 ,25 ,268 ,855 
-93 ,525 ,-511 ,-89 ,73 
-23160817 ,-1787223 ,-4221700 ,17088236 ,12985728 
18810 ,-31042 ,-8216 ,6119 ,12637 
-442 ,-1010 ,-6990 ,691 ,3352 
961545 ,-1277389 ,284718 ,191591 ,542362 
7460 ,-12462 ,-10183 ,-18188 ,31385 
18562 ,-20626 ,-13662 ,-10714 ,49055 
7881 ,15039 ,1975 ,994 ,11057 
187 ,5223 ,9391 ,241 ,3991 
64135 ,243124 ,49614 ,14437 ,193079 
-274166 ,-1777386 ,974301 ,-426480 ,1326598 
1942522 ,-1247883 ,443680 ,-181436 ,682304 
-4398702 ,361603 ,355519 ,851969 ,2279892 
21997 ,-2944 ,2852 ,-5226 ,20476 
22884 ,-37636 ,1438 ,33242 ,4959 
511016 ,-205705 ,171588 ,-78360 ,549092 
2335 ,23111 ,43898 ,-27954 ,38156 
-162 ,554 ,-7163 ,-2044 ,2554 
-10768 ,50659 ,-59927 ,-17375 ,23460 
-75189 ,-7688 ,14627 ,33787 ,63023 
8692295 ,-1529057 ,287358 ,-1304971 ,2443734 
-805311 ,-589466 ,3893 ,762884 ,1902398 
-123049 ,-380186 ,-30838 ,264118 ,451683 
-2340407 ,86668 ,91081 ,1358981 ,886408 
-44069 ,-746 ,-2725 ,18924 ,21494 
-31423 ,-8752 ,-3903 ,19271 ,8279 
-2164 ,-657 ,-2819 ,-820 ,1999 
-2034 ,-3778 ,-2131 ,-1300 ,3234 
-62484 ,183692 ,-110959 ,-144113 ,114190 
255 ,306 ,-1110 ,-641 ,396 
121 ,-246 ,-347 ,19 ,182 
-24559835 ,-452909 ,536109 ,6215369 ,27058722 
8123 ,-6872 ,-7917 ,3203 ,6314 
4588 ,-10842 ,12516 ,1267 ,7161 
1507986 ,-1982890 ,827492 ,-139975 ,2251490 
612335 ,-311647 ,21482 ,-306885 ,298303 
158045 ,-275717 ,-74797 ,-83006 ,265580 
-78777 ,-50833 ,-3269 ,27263 ,43700 
20216 ,-45406 ,81219 ,11440 ,21562 
159679 ,-1273668 ,118067 ,19372 ,878239
